Channel              :,CH1,CH2
Frequency            :,19.90Hz,19.90Hz
Period               :,50.24ms,50.24ms
PK-PK                :,681.3mV,215.6mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.125000mV
Time interval        :,40.00000uS,40.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
915,-1132.500000,142.250000
916,-1126.250000,142.375000
917,-1128.750000,142.125000
918,-1126.250000,142.250000
919,-1127.500000,142.000000
920,-1132.500000,142.375000
921,-1125.000000,142.125000
922,-1128.750000,142.250000
923,-1126.250000,142.250000
924,-1121.250000,141.375000
925,-1126.250000,141.250000
926,-1118.750000,141.750000
927,-1118.750000,142.000000
928,-1118.750000,142.000000
929,-1115.000000,141.750000
930,-1113.750000,141.625000
931,-1116.250000,141.250000
932,-1113.750000,141.000000
933,-1116.250000,141.000000
934,-1108.750000,141.250000
935,-1111.250000,140.875000
936,-1112.500000,140.875000
937,-1108.750000,140.625000
938,-1108.750000,140.875000
939,-1108.750000,140.875000
940,-1102.500000,141.125000
941,-1105.000000,141.000000
942,-1103.750000,141.250000
943,-1103.750000,140.875000
944,-1101.250000,140.500000
945,-1100.000000,140.375000
946,-1103.750000,140.375000
947,-1100.000000,140.500000
948,-1093.750000,140.375000
949,-1097.500000,139.875000
950,-1095.000000,140.500000
951,-1095.000000,140.625000
952,-1093.750000,140.250000
953,-1088.750000,140.750000
954,-1092.500000,140.625000
955,-1087.500000,140.375000
956,-1086.250000,140.250000
957,-1088.750000,140.500000
958,-1085.000000,140.375000
959,-1083.750000,140.125000
960,-1081.250000,140.000000
961,-1083.750000,139.875000
962,-1081.250000,140.250000
963,-1077.500000,140.750000
964,-1077.500000,140.375000
965,-1073.750000,140.500000
966,-1073.750000,140.375000
967,-1077.500000,140.500000
968,-1070.000000,140.000000
969,-1072.500000,140.125000
970,-1072.500000,140.000000
971,-1065.000000,139.750000
972,-1066.250000,139.875000
973,-1063.750000,140.250000
974,-1063.750000,140.250000
975,-1065.000000,140.375000
976,-1062.500000,140.125000
977,-1061.250000,140.375000
978,-1058.750000,140.375000
979,-1058.750000,139.875000
980,-1060.000000,140.500000
981,-1056.250000,140.250000
982,-1052.500000,140.500000
