Channel              :,CH1,CH2
Frequency            :,299.4Hz,299.4Hz
Period               :,3.340ms,3.340ms
PK-PK                :,10.98V,644.5mV
Average              :,-258.6mV,18.64mV
Vertical pos         :,360.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,5.000000mV,0.250000mV
Time interval        :,2.00000uS,2.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
404,4890.000000,-246.000000
405,4870.000000,-246.500000
406,4890.000000,-255.500000
407,4910.000000,-245.000000
408,4910.000000,-248.000000
409,4915.000000,-261.500000
410,4930.000000,-252.500000
411,4945.000000,-250.500000
412,4950.000000,-257.500000
413,4950.000000,-256.500000
414,4975.000000,-245.500000
415,4970.000000,-260.000000
416,4995.000000,-254.500000
417,5000.000000,-247.000000
418,5005.000000,-265.500000
419,5025.000000,-261.000000
420,5035.000000,-243.000000
421,5050.000000,-256.000000
422,5070.000000,-245.000000
423,5075.000000,-251.500000
424,5070.000000,-264.000000
425,5100.000000,-257.500000
426,5125.000000,-242.500000
427,5120.000000,-260.000000
428,5120.000000,-255.000000
429,5145.000000,-257.500000
430,5155.000000,-265.000000
431,5160.000000,-255.000000
432,5150.000000,-244.000000
433,5180.000000,-258.000000
434,5190.000000,-257.500000
435,5180.000000,-253.000000
436,5195.000000,-263.500000
437,5230.000000,-254.500000
438,5215.000000,-254.500000
439,5225.000000,-257.000000
440,5230.000000,-256.500000
441,5215.000000,-260.500000
442,5230.000000,-263.000000
443,5250.000000,-258.500000
444,5265.000000,-248.500000
445,5275.000000,-267.500000
446,5265.000000,-267.000000
447,5280.000000,-258.500000
448,5300.000000,-270.000000
449,5335.000000,-268.500000
450,5310.000000,-256.500000
451,5305.000000,-262.000000
452,5330.000000,-256.500000
453,5330.000000,-265.500000
454,5335.000000,-261.000000
455,5360.000000,-267.000000
456,5365.000000,-251.500000
457,5355.000000,-276.000000
458,5410.000000,-268.500000
459,5380.000000,-256.000000
460,5395.000000,-263.000000
461,5370.000000,-267.500000
462,5400.000000,-261.000000
463,5405.000000,-274.500000
464,5425.000000,-256.000000
465,5445.000000,-263.500000
466,5430.000000,-277.000000
467,5445.000000,-269.000000
468,5465.000000,-259.000000
469,5445.000000,-275.500000
470,5465.000000,-272.500000
471,5465.000000,-266.500000
472,5455.000000,-281.000000
473,5490.000000,-268.000000
474,5485.000000,-263.500000
475,5515.000000,-272.000000
476,5505.000000,-272.500000
477,5515.000000,-266.500000
478,5515.000000,-274.500000
479,5520.000000,-275.000000
480,5545.000000,-261.500000
481,5530.000000,-278.500000
482,5555.000000,-266.500000
483,5545.000000,-259.500000
484,5550.000000,-277.000000
485,5555.000000,-282.500000
486,5555.000000,-261.000000
487,5585.000000,-276.000000
488,5565.000000,-267.500000
489,5590.000000,-264.000000
490,5585.000000,-277.000000
491,5595.000000,-272.000000
492,5600.000000,-271.000000
493,5600.000000,-284.000000
494,5615.000000,-272.000000
495,5615.000000,-268.500000
496,5600.000000,-279.500000
497,5630.000000,-279.000000
498,5610.000000,-269.000000
499,5610.000000,-282.500000
500,5620.000000,-289.500000
501,5645.000000,-269.000000
502,5635.000000,-271.500000
503,5645.000000,-266.500000
504,5650.000000,-272.500000
505,5655.000000,-280.500000
506,5660.000000,-283.500000
507,5655.000000,-264.000000
